customer_id,recency,frequency,monetary,rfm_score,customer_segment
17398,114,3,653.38,333,Regular
13496,10,2,653.33,523,Regular
15205,85,2,653.24,323,Regular
17523,11,4,652.74,533,Regular
14034,22,3,651.82,433,Regular
17963,471,4,651.51,133,Regular
13840,416,1,651.4,123,Regular
12855,372,4,650.94,233,Regular
16734,52,3,650.51,433,Regular
16969,39,3,650.41,433,Regular
15276,66,4,649.53,333,Regular
12844,29,4,648.6,433,Regular
16412,53,5,647.23,443,Regular
14024,121,3,645.74,333,Regular
17380,434,3,645.0,133,Regular
12719,5,2,644.95,523,Regular
16185,16,3,644.72,533,Regular
17312,138,3,644.3,333,Regular
13237,387,1,643.0,223,Regular
16431,213,3,642.81,233,Regular
15297,10,3,641.94,533,Regular
16399,19,3,641.82,433,Regular
14537,57,2,641.4,423,Regular
12365,291,2,641.38,223,Regular
12624,106,2,641.13,323,Regular
13318,1,3,640.76,533,Regular
12538,29,2,640.45,423,Regular
16368,2,3,640.21,533,Regular
12880,381,2,640.13,223,Regular
15183,547,3,639.93,133,Regular
12734,352,3,639.65,233,Regular
17998,380,3,639.24,233,Regular
12699,417,1,638.11,123,Regular
14664,19,2,637.89,423,Regular
17134,106,3,637.1,333,Regular
15829,99,2,636.14,323,Regular
16534,642,1,635.9,123,Regular
17334,302,3,635.15,233,Regular
17985,22,1,634.95,423,Regular
14594,7,2,634.83,523,Regular
14365,394,2,634.68,223,Regular
16330,17,7,634.33,543,Regular
14219,4,3,633.83,533,Regular
15666,472,2,632.9399999999999,123,Regular
13540,467,3,632.39,133,Regular
14237,373,2,632.14,223,Regular
18183,227,2,632.07,223,Regular
13822,5,2,632.0,523,Regular
13444,374,2,631.6800000000001,223,Regular
14381,52,2,631.34,423,Regular
13706,302,2,631.17,223,Regular
16193,236,2,630.43,223,Regular
15016,172,5,630.3,343,Regular
18101,11,5,629.16,543,Regular
13525,14,2,628.78,523,Regular
14283,463,4,628.4399999999999,133,Regular
16158,522,9,628.32,153,Regular
16022,260,1,628.28,223,Regular
14455,432,4,628.21,133,Regular
13480,416,2,627.82,123,Regular
14036,284,1,626.65,223,Regular
17392,306,3,626.5600000000001,233,Regular
13914,11,2,626.45,523,Regular
14793,21,2,625.9,423,Regular
16715,78,2,625.52,323,Regular
14169,430,2,624.4300000000001,123,Regular
13776,428,2,623.98,123,Regular
16750,44,5,623.93,443,Regular
15147,240,1,623.5,223,Regular
16792,282,5,623.46,243,Regular
15258,168,2,623.16,323,Regular
12575,457,2,622.8199999999999,123,Regular
14115,501,2,622.6700000000001,123,Regular
13836,399,2,620.37,223,Regular
14339,242,2,620.27,223,Regular
12667,58,1,620.13,323,Regular
14529,60,3,620.04,333,Regular
16776,60,2,619.85,323,Regular
13020,562,2,618.96,123,Regular
14079,124,2,618.73,323,Regular
13493,275,2,618.63,223,Regular
16613,70,1,618.59,323,Regular
12596,51,2,618.27,422,Regular
13301,103,4,618.09,332,Regular
15956,551,2,617.6,122,Regular
14377,191,2,617.05,222,Regular
13369,365,1,616.5600000000001,222,Regular
16311,17,2,616.26,522,Regular
17639,276,6,615.17,242,Regular
15275,37,1,615.14,422,Regular
14077,40,6,615.08,442,Regular
16847,43,2,614.89,422,Regular
15748,40,3,614.76,432,Regular
16566,15,5,614.66,542,Regular
16844,562,2,614.34,122,Regular
14570,280,3,613.75,232,Regular
13832,19,2,613.6899999999999,422,Regular
17035,245,4,613.59,232,Regular
15362,448,2,613.08,122,Regular
16116,211,1,612.78,222,Regular
16178,138,2,612.6,322,Regular
16589,71,4,612.36,332,Regular
12513,112,1,612.29,322,Regular
13008,323,3,612.13,232,Regular
15232,113,2,612.06,322,Regular
17209,649,3,611.6,132,Regular
16922,572,1,611.08,122,Regular
13731,219,2,610.59,222,Regular
14636,36,2,609.85,422,Regular
17325,280,3,609.5699999999999,232,Regular
17707,185,8,609.3000000000001,342,Regular
16675,441,2,608.86,122,Regular
13933,109,2,608.7900000000001,322,Regular
15018,38,3,607.46,432,Regular
17473,408,2,607.0,222,Regular
15717,234,5,607.0,242,Regular
17119,3,2,606.91,522,Regular
15158,45,2,606.02,422,Regular
16590,400,2,605.9,222,Regular
17507,261,2,605.58,222,Regular
16780,100,3,605.55,332,Regular
14323,114,2,605.0600000000001,322,Regular
13558,5,4,605.06,532,Regular
16321,72,7,604.5500000000001,342,Regular
12944,35,2,604.51,422,Regular
17270,469,2,604.4,122,Regular
14611,443,2,604.3299999999999,122,Regular
14417,387,1,604.2,222,Regular
12556,50,2,603.71,422,Regular
13106,133,2,603.46,322,Regular
12707,291,1,603.42,222,Regular
18264,498,1,603.25,122,Regular
16445,33,4,602.73,432,Regular
16080,81,4,602.5600000000001,332,Regular
17890,322,2,602.09,222,Regular
14670,280,3,602.0,232,Regular
12654,10,5,601.98,542,Regular
14254,432,1,601.03,122,Regular
12420,63,1,600.39,322,Regular
17745,477,2,600.34,122,Regular
18211,25,5,600.07,442,Regular
17678,263,2,599.76,222,Regular
12521,142,1,599.68,322,Regular
14965,96,2,599.0,322,Regular
14569,1,4,598.98,532,Regular
13311,4,2,598.57,522,Regular
17845,555,4,598.19,132,Regular
15424,254,3,597.78,232,Regular
14170,375,3,597.33,232,Regular
13684,285,4,596.98,232,Regular
15631,642,1,596.67,122,Regular
15346,332,3,596.12,232,Regular
17658,25,2,595.42,422,Regular
14771,621,2,594.62,122,Regular
15929,644,1,594.0,122,Regular
15442,248,1,594.0,222,Regular
14746,406,4,593.5,232,Regular
18232,81,4,592.97,332,Regular
13472,463,2,592.24,122,Regular
17815,393,1,591.96,222,Regular
17156,491,1,591.87,122,Regular
12790,192,2,591.85,222,Regular
17483,65,4,591.73,332,Regular
15524,24,2,591.4,422,Regular
17098,381,3,591.07,232,Regular
15160,357,4,589.27,232,Regular
15624,116,4,588.13,332,Regular
15191,463,3,588.05,132,Regular
17014,8,3,586.33,532,Regular
14173,10,6,586.0,542,Regular
17773,514,2,585.27,122,Regular
12384,28,2,585.27,422,Regular
12800,470,3,584.25,132,Regular
14023,7,2,584.07,522,Regular
15762,65,2,583.75,322,Regular
16001,381,1,583.39,222,Regular
15918,190,3,582.88,232,Regular
16100,462,1,582.64,122,Regular
16802,679,2,582.61,122,Regular
17970,211,1,582.59,222,Regular
17099,533,1,582.17,122,Regular
14742,435,1,579.85,122,Regular
16596,15,4,579.63,532,Regular
15588,677,1,579.6,122,Regular
15959,682,3,579.49,132,Regular
18039,374,4,579.17,232,Regular
18262,140,3,577.54,332,Regular
17274,35,2,577.38,422,Regular
15830,37,1,576.0,422,Regular
17557,14,4,575.46,532,Regular
12859,458,1,575.1,122,Regular
13262,263,3,573.45,232,Regular
12879,44,3,573.22,432,Regular
15415,313,1,572.8100000000001,222,Regular
13424,449,1,572.77,122,Regular
13379,26,3,572.56,432,Regular
13179,618,1,572.3100000000001,122,Regular
14053,124,4,572.3,332,Regular
12816,95,2,572.2,322,Regular
13816,23,2,571.67,422,Regular
15920,154,9,571.64,352,Regular
15198,92,5,571.35,342,Regular
15691,252,4,571.3,232,Regular
18053,70,3,571.0699999999999,332,Regular
15821,44,2,570.96,422,Regular
13190,544,3,570.66,132,Regular
17122,119,4,570.5,332,Regular
15315,64,2,570.5,322,Regular
15857,18,2,570.48,522,Regular
14592,35,3,570.46,432,Regular
16667,68,2,570.13,322,Regular
17433,88,2,569.96,322,Regular
15169,382,2,569.22,222,Regular
13406,427,2,568.92,122,Regular
18244,430,2,568.64,122,Regular
13321,72,2,567.36,322,Regular
14208,94,2,567.05,322,Regular
15627,457,2,566.9,122,Regular
14986,376,2,566.9,222,Regular
13998,446,3,566.7,132,Regular
18150,32,3,566.58,432,Regular
14716,43,3,565.45,432,Regular
13894,23,3,564.62,432,Regular
15344,0,3,563.94,532,Regular
15143,225,2,563.63,222,Regular
15597,35,2,563.37,422,Regular
17665,493,1,563.1,122,Regular
17195,655,1,562.98,122,Regular
17265,138,2,562.9,322,Regular
16111,428,1,562.48,122,Regular
12559,310,2,561.71,222,Regular
18127,19,4,561.53,432,Regular
17233,35,3,560.86,432,Regular
15655,243,1,560.6700000000001,222,Regular
15917,247,5,560.63,242,Regular
17413,404,2,560.14,222,Regular
15055,474,3,560.07,132,Regular
14273,51,4,559.97,432,Regular
16414,21,5,559.71,442,Regular
17503,2,2,558.96,522,Regular
13260,61,1,557.62,322,Regular
17295,28,3,556.95,432,Regular
18049,437,2,556.52,122,Regular
16519,25,4,556.26,432,Regular
13677,404,2,556.1899999999999,222,Regular
13024,470,2,555.87,122,Regular
15102,530,2,554.67,122,Regular
15634,17,2,554.65,522,Regular
18056,288,2,554.6,222,Regular
16641,105,2,554.5,322,Regular
15650,521,2,553.88,122,Regular
17407,411,1,552.9,122,Regular
16406,18,3,552.68,532,Regular
17016,576,1,552.4,122,Regular
12363,109,2,552.0,322,Regular
16936,25,2,551.17,422,Regular
16707,400,4,551.11,232,Regular
18098,396,1,550.84,222,Regular
17291,308,1,550.8000000000001,222,Regular
12390,79,1,549.84,322,Regular
15200,494,1,549.05,122,Regular
16536,110,1,548.97,322,Regular
16031,92,2,548.94,322,Regular
15842,393,2,548.8,222,Regular
13948,360,4,548.76,232,Regular
15598,53,2,548.02,422,Regular
16811,4,2,547.07,522,Regular
17637,31,2,547.0600000000001,422,Regular
17520,53,1,546.81,422,Regular
18212,326,2,546.72,222,Regular
12743,134,2,546.43,322,Regular
15080,427,2,546.25,122,Regular
17248,120,2,546.16,322,Regular
17806,11,1,546.04,522,Regular
17580,252,5,545.27,242,Regular
13955,154,3,545.17,332,Regular
15728,379,2,544.6,222,Regular
18207,499,1,544.47,122,Regular
16475,88,4,544.3,332,Regular
13390,74,1,544.08,322,Regular
16927,115,3,543.05,332,Regular
17514,128,2,542.83,322,Regular
13785,428,4,542.49,132,Regular
15675,81,4,542.04,332,Regular
16230,189,2,542.03,222,Regular
16060,400,3,541.95,232,Regular
16647,169,4,541.9,332,Regular
17447,40,2,541.53,422,Regular
17643,373,2,541.25,222,Regular
16576,420,2,540.87,122,Regular
12819,458,1,540.52,122,Regular
12958,400,2,539.49,222,Regular
17524,361,3,539.14,232,Regular
13812,42,3,539.0,432,Regular
15539,7,1,538.46,522,Regular
13961,392,1,538.4,222,Regular
14539,15,2,537.48,522,Regular
17269,385,1,537.46,222,Regular
16804,23,3,536.99,432,Regular
18140,473,1,536.41,122,Regular
13207,15,4,535.86,532,Regular
15890,394,5,535.65,242,Regular
16142,249,1,535.34,222,Regular
12988,292,1,535.32,222,Regular
16935,381,3,535.1,232,Regular
12810,534,2,534.99,122,Regular
13807,367,3,534.8,232,Regular
13385,329,1,534.57,222,Regular
17443,219,1,534.24,222,Regular
17436,1,5,534.06,542,Regular
16785,409,1,533.78,222,Regular
13594,52,2,533.32,422,Regular
15433,213,2,533.3,222,Regular
15756,61,4,532.96,332,Regular
15825,172,1,532.94,322,Regular
15659,43,3,532.49,432,Regular
16021,395,2,532.25,222,Regular
15115,18,2,531.85,522,Regular
14940,417,2,531.49,122,Regular
16583,373,2,531.4,222,Regular
16706,37,3,531.35,432,Regular
17765,158,4,530.8,332,Regular
18159,301,1,530.15,222,Regular
14002,134,2,529.73,322,Regular
17458,15,2,529.58,522,Regular
18191,261,2,529.4,222,Regular
16413,56,2,528.98,422,Regular
14616,242,5,527.7800000000001,242,Regular
12479,11,1,527.2,522,Regular
18011,373,2,527.03,222,Regular
16421,376,3,526.27,232,Regular
15467,9,3,524.88,532,Regular
15683,117,2,524.54,322,Regular
15891,226,1,524.52,222,Regular
13277,15,7,523.3,542,Regular
17712,44,1,522.91,422,Regular
13605,387,2,522.67,222,Regular
12956,306,4,521.89,232,Regular
15689,119,3,521.03,332,Regular
14647,201,2,519.97,222,Regular
13977,411,1,519.8100000000001,122,Regular
12571,39,2,519.61,422,Regular
12777,457,1,519.45,122,Regular
14807,390,2,519.29,222,Regular
12825,521,2,518.63,122,Regular
13600,312,2,518.42,222,Regular
13553,674,1,517.8,122,Regular
17266,2,5,517.73,542,Regular
12979,729,1,517.7,122,Regular
12977,156,4,517.63,332,Regular
18205,36,2,517.36,422,Regular
14311,242,2,516.45,222,Regular
13043,273,1,516.42,222,Regular
14429,403,1,516.28,222,Regular
13859,326,2,515.86,222,Regular
18243,414,1,515.78,122,Regular
14949,469,4,515.0,132,Regular
13642,215,4,514.72,232,Regular
17510,24,2,514.56,422,Regular
12897,204,4,514.25,232,Regular
14722,147,3,513.37,332,Regular
16829,156,2,513.32,322,Regular
13177,64,2,512.2,322,Regular
16402,264,2,511.4,222,Regular
14552,151,3,511.28,332,Regular
12361,287,4,511.25,232,Regular
16561,5,2,511.12,522,Regular
17110,165,3,510.7,332,Regular
13367,431,1,510.2,122,Regular
12904,18,2,509.58,522,Regular
13710,31,3,509.52,432,Regular
14008,432,1,509.04,122,Regular
12436,99,1,509.01000000000005,322,Regular
12907,395,2,508.91,222,Regular
17391,163,2,508.8,322,Regular
15417,85,1,508.8,322,Regular
14317,64,1,508.58,322,Regular
13067,82,3,508.51,332,Regular
17276,402,1,508.39,222,Regular
17335,383,2,508.0,222,Regular
17415,79,1,507.84,322,Regular
14158,40,1,507.66,422,Regular
17384,19,3,507.55,432,Regular
15721,11,1,507.08,522,Regular
13885,189,2,506.8,222,Regular
13123,472,2,506.75,122,Regular
14968,30,2,504.99,422,Regular
18203,157,4,504.42,332,Regular
17630,169,2,503.59999999999997,322,Regular
14954,12,2,503.44,522,Regular
12376,389,2,503.15,222,Regular
12419,385,2,503.01,222,Regular
15138,393,1,502.52,222,Regular
13865,58,4,501.56,432,Regular
15881,312,5,501.39000000000004,242,Regular
13116,138,1,501.14,322,Regular
13247,17,4,501.12,532,Regular
16616,15,2,500.42,522,Regular
12366,633,1,500.24,122,Regular
13428,10,3,499.98,532,Regular
15193,60,1,499.32,322,Regular
17256,107,5,498.93,342,Regular
16488,33,3,498.8,432,Regular
14171,98,2,498.79,322,Regular
17608,33,4,498.53,432,Regular
17053,130,1,498.48,322,Regular
16820,95,1,497.61,322,Regular
17680,23,3,497.45,432,Regular
17923,282,3,497.0,232,Regular
12943,558,2,496.5,122,Regular
15300,64,1,496.44,322,Regular
15278,561,4,496.15999999999997,132,Regular
16977,395,4,496.0,232,Regular
16799,432,2,495.98,122,Regular
17995,281,3,495.48,232,Regular
14319,424,1,494.85,122,Regular
16352,17,2,494.44,522,Regular
17823,421,2,494.25,122,Regular
17333,85,1,494.25,322,Regular
15877,1,2,493.28000000000003,522,Regular
15958,74,4,492.99,332,Regular
15447,330,5,492.88,242,Regular
13176,46,1,492.84,422,Regular
14270,331,1,492.65000000000003,222,Regular
15507,171,1,492.36,322,Regular
14310,432,1,492.1,122,Regular
13732,28,1,491.86,422,Regular
17106,389,1,491.23,222,Regular
14663,430,2,490.6,122,Regular
15000,47,1,490.52,422,Regular
14416,22,2,490.22,422,Regular
12983,598,1,490.08,122,Regular
12634,535,2,490.0,122,Regular
17476,395,2,489.86,222,Regular
17715,200,2,489.59999999999997,222,Regular
17988,11,14,489.54,552,Regular
17925,372,1,488.16,222,Regular
18280,277,2,488.15000000000003,222,Regular
12920,17,4,488.09000000000003,532,Regular
13412,620,1,487.34999999999997,122,Regular
13733,410,2,487.03000000000003,122,Regular
13675,151,2,486.82000000000005,322,Regular
17453,17,2,486.71999999999997,522,Regular
13153,5,1,486.22,522,Regular
15216,87,2,486.09,322,Regular
12443,732,1,485.31,122,Regular
16999,23,2,484.82,422,Regular
16504,25,1,484.38,422,Regular
16024,12,3,484.2,532,Regular
15048,65,4,482.75,332,Regular
16603,74,2,482.47,322,Regular
17996,379,3,482.33,232,Regular
12542,484,2,481.88,122,Regular
18216,31,1,481.75,422,Regular
15174,322,2,481.46,222,Regular
14052,19,2,480.81,422,Regular
13161,313,2,478.88,222,Regular
15589,255,3,478.53000000000003,232,Regular
17111,47,2,476.58,422,Regular
12447,243,1,476.49,222,Regular
18176,358,1,476.35,222,Regular
15277,46,2,476.34,422,Regular
15780,183,3,475.28000000000003,332,Regular
16552,242,2,475.02000000000004,222,Regular
14599,390,2,474.54,222,Regular
14322,429,4,474.1,132,Regular
17104,423,1,474.03,122,Regular
15349,158,2,473.81,322,Regular
15557,28,1,473.65000000000003,422,Regular
16635,406,1,473.0,222,Regular
13194,135,2,472.78,322,Regular
14975,57,2,472.39,422,Regular
16038,7,3,471.78000000000003,532,Regular
16473,164,4,470.83,332,Regular
13066,24,2,470.8,422,Regular
15963,19,2,470.76,422,Regular
18083,397,1,470.73,222,Regular
17254,4,3,470.73,532,Regular
14819,64,4,470.16,332,Regular
14058,462,2,469.19,122,Regular
14369,642,2,469.13,122,Regular
15387,492,1,468.65,122,Regular
12554,448,1,468.5,122,Regular
13171,21,3,468.40999999999997,432,Regular
14335,16,2,468.26,522,Regular
14491,175,2,468.13,322,Regular
17344,46,2,468.11,422,Regular
14727,274,3,467.93,232,Regular
17294,669,2,467.78999999999996,122,Regular
17187,226,2,467.71,222,Regular
14029,63,2,467.66,322,Regular
16390,536,3,467.5,132,Regular
14148,233,2,466.29,222,Regular
13248,124,2,465.68,322,Regular
15036,72,3,465.55,332,Regular
13698,596,2,465.53000000000003,122,Regular
17181,57,3,465.37,432,Regular
17140,247,1,465.32,222,Regular
13928,10,4,464.57,532,Regular
17040,137,2,463.25,322,Regular
14627,379,1,462.75,222,Regular
14331,124,2,462.66,322,Regular
18031,378,1,462.1,222,Regular
13624,388,1,462.08,222,Regular
18284,431,1,461.68,122,Regular
14575,488,1,460.71,122,Regular
15540,11,2,460.68,522,Regular
12491,38,1,460.40000000000003,422,Regular
16310,414,2,460.08,122,Regular
14118,428,1,458.45,122,Regular
13957,417,3,458.25,132,Regular
14011,480,2,457.82,122,Regular
15121,50,2,457.72,422,Regular
16069,417,1,457.7,122,Regular
12375,10,2,457.5,522,Regular
12564,261,1,456.9,222,Regular
16039,423,2,456.4,122,Regular
14296,421,2,456.4,122,Regular
12999,196,3,455.88,232,Regular
15585,176,1,455.3,322,Regular
16765,294,2,454.75,222,Regular
17067,724,3,454.54,132,Regular
12459,605,1,454.36,122,Regular
15475,77,1,454.11,322,Regular
17564,24,3,454.01,432,Regular
17376,70,4,453.64,332,Regular
18158,9,2,453.4,522,Regular
16481,682,1,453.38,122,Regular
12729,113,1,453.01,322,Regular
14184,66,1,452.89,322,Regular
15418,425,2,452.32,122,Regular
18100,550,1,451.56,122,Regular
15802,142,1,451.42,322,Regular
15961,379,1,451.29,222,Regular
12831,262,3,451.11,232,Regular
15124,22,4,450.82,432,Regular
16870,469,1,450.15999999999997,122,Regular
13150,484,3,449.96999999999997,132,Regular
14784,26,3,449.93,432,Regular
13877,86,3,449.68,332,Regular
13489,105,4,449.52,332,Regular
15126,536,2,449.49,122,Regular
12448,44,1,449.45,422,Regular
15739,66,1,449.12,322,Regular
16939,488,3,449.0,132,Regular
14761,58,3,447.92,432,Regular
14780,54,2,447.68,422,Regular
18201,722,1,447.53000000000003,122,Regular
16095,456,1,447.05,122,Regular
13754,151,3,447.05,332,Regular
16921,61,3,446.67,332,Regular
14149,220,1,446.62,222,Regular
17370,72,4,446.18,332,Regular
17070,114,2,445.32,322,Regular
14010,565,2,445.15,122,Regular
14328,438,1,445.05,122,Regular
18134,598,2,445.0,122,Regular
12788,463,4,444.9,132,Regular
18270,38,3,444.55,432,Regular
14638,50,1,443.6,422,Regular
16424,191,2,443.06,222,Regular
16404,70,1,443.05,322,Regular
18222,92,1,443.0,322,Regular
14093,12,1,442.85,522,Regular
14996,481,2,442.28999999999996,122,Regular
17699,476,2,442.0,122,Regular
13738,396,1,440.93,222,Regular
16932,53,3,440.71,432,Regular
12579,78,1,440.42,322,Regular
18233,325,1,440.0,222,Regular
13954,1,2,439.92,522,Regular
16025,29,1,439.65999999999997,422,Regular
14979,735,1,439.46,122,Regular
16968,4,2,439.43,522,Regular
13086,382,1,439.33000000000004,222,Regular
17718,232,2,439.18,222,Regular
13432,571,2,439.1,122,Regular
13358,268,1,439.03000000000003,222,Regular
13964,387,2,438.9,222,Regular
17729,596,1,438.65000000000003,122,Regular
15859,432,1,438.46,122,Regular
17807,395,3,437.87,232,Regular
12552,38,2,437.82,422,Regular
14846,427,1,437.4,122,Regular
15553,60,1,437.23,322,Regular
16888,400,3,437.15,232,Regular
12672,329,2,437.05,222,Regular
14877,418,2,437.0,122,Regular
17178,731,1,436.71,122,Regular
14123,733,1,436.18,122,Regular
16084,299,1,436.18,222,Regular
16166,428,2,435.83,122,Regular
18110,19,2,435.43,422,Regular
12445,22,2,434.98,422,Regular
15323,562,3,434.6,132,Regular
14910,2,4,434.35,532,Regular
14238,326,3,434.22999999999996,232,Regular
14581,16,2,433.8,522,Regular
18029,642,1,433.77,122,Regular
12493,165,2,433.74,322,Regular
15613,610,1,433.71999999999997,122,Regular
16522,435,2,433.36,122,Regular
17687,420,1,432.68,122,Regular
16604,562,2,432.45,122,Regular
16236,78,1,432.2,322,Regular
16881,66,1,432.0,322,Regular
14042,725,1,431.98,122,Regular
15488,92,5,431.92,342,Regular
17842,602,1,430.69,122,Regular
12452,16,2,430.57,522,Regular
12795,18,1,430.48,522,Regular
12827,5,3,430.15000000000003,532,Regular
15450,30,1,429.84,422,Regular
15461,460,2,429.7,122,Regular
15230,239,2,429.6,222,Regular
13413,639,6,429.44,142,Regular
15915,401,1,429.21,222,Regular
15888,80,3,429.15999999999997,332,Regular
16324,128,3,428.68,332,Regular
18089,446,1,428.45,122,Regular
17285,628,2,428.34,122,Regular
15545,54,2,428.05,422,Regular
15360,39,1,427.93,422,Regular
12740,63,1,427.6,322,Regular
18285,660,1,427.0,122,Regular
17740,389,6,426.90000000000003,242,Regular
18152,646,1,426.69,122,Regular
15930,67,1,426.63,322,Regular
